,Quote,Author,Main Tag,Other Tags
1690,"“She realised she was whimpering. Sir held her closer, his hard grip reassuring. This wasn't a dream; he really was here.”","― Cherise Sinclair, Breaking Free",romance,"[' bdsm, erotic-romance, romance']"
1691,"“She doesn't want the boy causing the distinction between ""love"" and ""in love”",― Rachel Cohn,romance,[' romance']
1692,“Jenny: You didn't leave?,"Gareth: Of course I left. I was hungry, and I couldn't find anything to eat. I bought a loaf and some cheese. And oranges. Wait. You mean you thought I had left. Without saying a word to you. Would I do that?",romance,"[' humor, romance']"
1693,"“I came from Thailand for you, because Mia said she could probably get you here. I'd have come from Zimbabwe, Outer Mongolia, or a prison in Central America. In truth, I came through hell getting here....because for me that's anywhere you're not.”","― Ava Gray, Skin Game",romance,[' romance']
1694,“It is no wonder lesbians love women.”,"― Gilbert Sorrentino, The Moon in Its Flight",romance,"[' humor, lesbian, romance']"
1695,"“We’re adults. I might be a little more of an adult if you’re counting years but I bet I have a lower IQ, so that puts us pretty much even.”","― Robyn Carr, My Kind of Christmas",romance,"[' contemporary-romance, cute, funny, humour, romance, romantic']"
1696,"“What was she thinking? Tarnished Silver? Brother. He probably practiced that smoldering look in the mirror so all women within a mile would fall over like nine pins when he smiled. Well, count her out. He was mouthwatering to look at, but so was cheesecake, and cheesecake was a heck of a lot safer.”","― Catherine Anderson, Phantom Waltz",romance,[' romance']
1697,"“Ben was in his truck, window down, idling at the curb, dark lenses hiding his eyes from her, looking effortlessly big and badass.",The way she wished she felt.”,romance,"[' alpha, alpha-hero, erotica, erotica-romance, humor, romance, sexy']"
1698,"“When a girl smiles, she's as beautiful as a blooming flower.”",― Hagiwara Daisuke,romance,"[' beautiful, horimiya, manga, miyamura-izumi, romance']"
1699,"“Daydream delusion, limousine eyelash",Oh baby with your pretty face,romance,[' romance']
1700,"“She could hear his words ringing in her ears like an air raid siren. “Father’s asked me to accompany a sick soldier home. I would leave tomorrow but be back by Christmas.” Who was this Airman Ralph Jacobs? And why now? Why Dick, for heaven’s sakes? The man was shot down in Italy. Wasn’t that Sly and Bobby’s territory? Wasn’t it Harry’s? Maybe that’s what Annie had heard. So instead of using Sly, they dumped the duty onto Dick.”","― Cece Whittaker, Glorious Christmas",romance,"[' romance, spy']"
1701,“Do you really think that I don’t have anything better to do than to spend my time thinking about you? Digging up a little of the goods on Luc Martineau?”,"Fine lines appeared at the corners of his eyes and he laughed. “Sweetheart, there is nothing little about Luc’s goods.”",romance,"[' flirtation, humor, male-and-female, relationships, romance']"
1702,"“Those fine eyes of hers had a disconcertingly direct gaze, and very often twinkled in a manner disturbing to male egotism. She had common-sense too, and what man wanted the plainly matter-of-fact, when he could enjoy instead Sophia's delicious folly?”","― Georgette Heyer, Devil's Cub",romance,"[' georgette-heyer, romance']"
1703,"“It was like being leaned on by a very heavy, warm brick. A sexy brick.”","― Patricia Briggs, Iron Kissed",romance,"[' funny, humour, paranormal-romance, romance, romantic, urban-fantasy']"
1704,“Ours is a love people write stories about...”,"― Jeannine Allison, Unveiling Ghosts",romance,"[' love, romance']"
1705,"“He pulled me toward him, and all I could do was stand there with arms at my sides and head against his chest. Broken, I feared even the slightest movement would cause pieces of me to snap off and fall to the gritty pavement.”","― Jodi LaPalm, Still Life",romance,"[' fiction, novella, romance, still-life']"
1706,"“Perhaps, deep down inside that rugged shell of yours, there is a little girl desperately waiting for her Prince Charming to propose.”",,romance,"[' courtship, romance']"
1707,“The hours tick by as I lie in bed.,"Memories keep surfacing, tormenting me into unbelievable sadness. I can't bring myself to move. I can't fight the memories that keep filling my thoughts. I stay curled in the fetal position as each memory plays out. I can't stop them from coming. I can't make them go away. Nothing can distract me. I can't block the memories, so they continue to come.”",romance,"[' abandon, abandoned, alone, alone-in-paris, art, artist, bookworm, bridge, car-crash, cute, cute-guys, cute-moment, cute-things-guys-say, depression, draw, eiffel-tower, hostile, hot, lock-bridge, paris, paris-at-night, reader, romance, romance-humor, romance-novel, romance-novels, scared-of, scared-young-love, sketch, sketch-artist, suicide, teen, teen-book, teen-contemporary-romance, teen-fiction, teen-romance, water, writer, writers-life, young-adult, young-adult-book, young-adult-contemporary, young-adult-contemporary-romance, young-adult-fiction, young-adult-romance']"
1708,"“Fuck the rules, Allie,” he whispered. “They were doomed to fail the moment I saw you.”","― Mona Kasten, Begin Again",romance,[' romance']
1709,"“It occurred to her that all the bad parts of life, the sad parts, the frightening ones, were meant to be offset by moments and memories like this. She had to be present in it, right here, right now.”","― Martina Boone, Persuasion",romance,"[' being-present, love, memories, moments, romance, sadness']"
1710,"“There are many forms of love as there is moments in time, and you are capable of feeling them all at different stages of your life.”",― Shannon Alder,romance,"[' feelings, growth, learning, love, maturity, moments, nostalgia, relationships, romance, stages']"
1711,"“Without thinking, he reached for her hand. Tucked it against her chest, feeling that was where it should be. Perry's heart slammed against his ribs. She had to feel it.”","― Veronica Rossi, Under the Never Sky",romance,"[' romance, young-adult']"
1712,"“They stared at each other for several long minutes hoping the other would give in. Finally she broke. “Fine, will you go in with me then?”",,romance,"[' dark-lonely, humor, paranormal-romance, romance, tall']"
1713,"“Someday, my love, you're going to understand just how much I care for you. You're my light, my warmth, my other half. I only feel alive when I'm with you. I love you."" Caine”","― Julie Garwood, Guardian Angel",romance,"[' historical-romance, julie-garwood, love, romance']"
1714,“Creativity is the catalyst to the future.”,― Ann Marie Frohoff,romance,"[' alternative-rock, coming-of-age, music, music-lyrics, romance, teen, teen-angst, teenage-girl, teenage-love, young-adult, young-adult-fiction, young-adult-series, young-love']"
1715,“I chose the path less traveled but only because I was lost. Carry a map. - Phoebe Traeger”,"― Jill Shalvis, Simply Irresistible",romance,"[' humor, romance']"
1716,"“Yes, I’m Daniel Tahi."" I know what your lips taste like.I know you roll your eyes when you think someone is an idiot. I know that you wish you were six inches shorter because you hate being taller than most of the boys you've ever met. Your name is tattooed across my chest and written on my heart.You are a fire daughter of earth, fanua afi and I am vasa loloa,son of the ocean. I am yours...And you can’t even remember who I am.”","― Lani Wendt Young, When Water Burns",romance,"[' fantasy, mythology, romance, young-adult']"
1717,"“You'd think the very thought of a romance writer would bring a smile to people's lips. Ah, how nice. Love. Making love. Laughter. Kissing.","But no, the world is upside down as far as I can see, and romances and their writers are ridiculed, hisses and generally spat upon.",romance,[' romance']
1718,"“Until meeting you, I wasn’t looking for anything at all. Since meeting you, I’m kind of looking for a girlfriend.”","― Robyn Carr, Harvest Moon",romance,"[' contemporary-romance, romance']"
1719,"“I could shove this swizzle stick through his heart, Min thought. She wouldn’t do it, of course. The stick was plastic and not nearly pointed enough on the end. Also people didn’t do things like that in Southern Ohio. A sawed-off shotgun, that was the ticket.”","― Jennifer Crusie, Bet Me",romance,"[' comedy, crusie, romance']"
1720,"“If there's one common thread throughout all of history, it's that people have always fallen for the wrong people.”","― Leila Sales, Past Perfect",romance,"[' love, past-perfect, romance']"
1721,"“He towered over her, dwarfing her with his height and the bulk of his body which was clothed in the way of a mortal gentleman. He felt and heard that voice tremble inside her, replaced the rational voice she allowed to go unchecked. 'He could break me, hurt me, dominate me'.",,romance,"[' erotic, fey, romance']"
1722,"“Then I speak to her in a language she has never heard, I speak to her in Spanish, in the tongue of the long, crepuscular verses of Díaz Casanueva; in that language in which Joaquín Edwards preaches nationalism. My discourse is profound; I speak with eloquence and seduction; my words, more than from me, issue from the warm nights, from the many solitary nights on the Red Sea, and when the tiny dancer puts her arm around my neck, I understand that she understands. Magnificent language!”","― Pablo Neruda, Passions and Impressions",romance,"[' language, romance, spanish']"
1723,“There is a big difference between having your heart broken and being the one responsible for a broken heart. I was twelve years old and had already experienced both.”,"― Eveli Acosta, Remembrance",romance,"[' broken-heart, love, romance']"
1724,"“Oh dios mio, she makes me burn, she makes me need. She is etching herself into mi alma”","― P.T. Macias, Hot & Spicy",romance,"[' action, alpha-male, cartel, erotic, erotica-romance, fbi, fiction, hot, navy-seals, romance, romance-novels, sexy, spicy, thriller']"
1725,"“I may be heaven-sent, but I'm not perfect.”","― Cynthia Leitich Smith, Eternal",romance,"[' paranormal, romance, young-adult']"
1726,“Romance is a tender kiss with a lingering promise of more to come.”,― Tim Campbell,romance,"[' kisses, promises, romance']"
1727,"“No I'm not a dream, I'm your worst nightmare”",― C.T. Todd,romance,"[' action-adventure, drama, horror, romance, vampire']"
1728,"“We do not remember days, Shemei, we remember moments, and the richness of life lies in memories we have forgotten.”","― Terri Herman-Poncé, In This Life",romance,"[' love-triangle, paranormal, paranormal-series, paranormal-suspense, past-lives, reincarnation, romance, romantic-suspense, soul-mates']"
1729,"“Baby, where we're going, you won't need a shirt.”","― Vernon D. Burns, Gods of the Jungle Planet",romance,"[' romance, sexy']"
1730,"“If you want, I can carry you—”","“I’m fine,” she said shortly. “Let’s go.”",romance,"[' romance, romantic-suspense']"
1731,“There is no hope for the hopeless but there is always some love for the loveless.”,― Santosh Kalwar,romance,"[' hope, love, poetry, romance']"
1732,“All those who love know exactly the limit they're prepared to go to. They know exactly what is required.”,"― Nadeem Aslam, The Wasted Vigil",romance,"[' love, romance']"
1733,“People don't care how smart woman is as long as she's charming and gay and pretty.”,― Sandra Brown,romance,"[' romance, thursday-child']"
1734,“What were you chanting when you gave me your blood?”,“More of my vampire magic. I cast a healing spell to aid the powers of my blood.”,romance,"[' fun, humor, romance']"
1735,"“He could feel her laughter against his chest, and at that moment he thought that there was no better feeling than making Emma Morley laugh.”",― David Nicholls,romance,[' romance']
1736,"“Amy sat back and grinned. ""You just smiled."" That was definitely something else she could get used to.","Of course, he frowned immediately. ""I smile.”",romance,"[' romance, romantic-suspense']"
1737,"“I think love without heartbreak is a myth. A pretty myth, but the kind of myth that ultimately makes us feel worse about ourselves because we're somehow not able to make it come true.”",― Leila Sales,romance,"[' love, past-perfect, romance']"
1738,“Gavin! What’ll I wear home?”,"“Cloak.” His voice roughened and he ripped harder, tossing the material to the ground. I felt his smile when he kissed my neck, and shivers ran down my back at the sound of his low growl.",romance,"[' fantasy, paranormal-romance, romance, the-gates, vampires, witches']"
1739,“So it's over I guess they are in love or do they just think it huh.”,― Christopher Velazquez,romance,[' romance']
1740,“Quote is taken from Chapter 1:,,romance,"[' cats, cozies, cozy, cozy-mysteries, cozy-mystery, humor, mysteries-cozy, romance, whodunit, women-sleuths']"
1741,"“Maybe we’ll admit this thing we have is perfect, not worth messing around with. And stay together forever. If you’re interested, that is.”",She glanced away. “I could think about that.”,romance,"[' contemporary-romance, romance']"
1742,"“They call her love, love, love, love, love. She is love, and she is all I need.”",― Parachute Band,romance,"[' girlfriend, love, romance, song-lyrics']"
1743,"“It's just me throwing myself at you,","romance as usual, us times us,",romance,"[' burning, love, lust, poem, poetry, romance']"
1744,"“He was with me, beside me, inside me, and I did not care that my children were asleep, alone at home, or that the neighbors might come to know. He burned the fear out of me until all was left was desire.”","― Ru Freeman, A Disobedient Girl",romance,"[' love, romance, soulmates']"
1745,"“Whenever I'm with you it's as though someone has reached inside my chest, until the pain is almost more than I can bear. And when I'm not with you, I'd give anything to feel that way again."" He heaved a deep sigh and continued. ""But I...I couldn't go another day as I was.""","""And who are you now?"" she asked.",romance,"[' in-love, romance, simon-and-elizabeth']"
1746,"“Far from a normal-functioning relationship, but normal has never been our thing.”","― Anna Todd, After We Fell",romance,"[' crazy-love, love, love-quotes, normal, relationship, relationships, romance']"
1747,“It is strange... the reasons one feels he doesn't deserve things.”,"― C. Kennedy, Slaying Isidore's Dragons",romance,"[' abuse, abuse-recovery, abuse-survivors, heartache, heartbreak, hope, lgbt, lgbtq, lgbtqia, psychology, psychology-of-self, romance, triumph']"
1748,"“Well, one of the kids from school called me stupid because I didn’t catch the football,” I said.",“Was this kid named Albert?” Mom asked.,romance,"[' romance, sci-fi-science-fiction, young-adult']"
1749,“Majority of women like to fantasize and men like to romanticize. I saw a painful mountain in her eyes.”,― Santosh Kalwar,romance,"[' eyes, romance, woman']"
1750,"“Miles was still mourning the loss of his Romantic Plan. 'There was going to be champagne, and oysters, and you' -- he held out both hands as though shifting a piece of furniture -- 'were going to be sitting there, and I was going to get down on one knee, and...and...”","― Lauren Willig, The Masque of the Black Tulip",romance,"[' love, miles-is-awesome, relationships, romance']"
1751,"“I know you don’t like to believe you ever need to be taken care of, but I can’t stand the idea of you being sick and alone. I need to be here for you, babe.”","― Toni Blake, Whisper Falls",romance,"[' contemporary-romance, romance']"
1752,"“What does it mean?” Flynn turns to gaze at me, eyes finally meeting mine.",,romance,"[' amie-kaufman, books, flynn, jubilee, meagan-spooner, quotes, romance']"
1753,"“Men's eyes were made to look, let them gaze, I will budge for no man's pleasure.”",― Shakespeare,romance,"[' love, romance']"
1754,"“Never Give up, never surrender.”",― Nancy J. Cohen,romance,"[' mystery, paranormal-romance, romance']"
1755,“Movie without romance feels like food without flavor.”,"― Toba Beta, Master of Stupidity",romance,"[' flavor, food, movie, romance, seasoning']"
1756,"“I know exactly who you are.” I took a step forward, and another, until I was standing right in front of him. Then my words turned to ice. “You are the selfish, spineless son of a king who is too afraid to be his own man. You would rather hide behind your status than fight for something that could actually mean something.” There, that felt good. “And it’s a shame, really it is, because, according to you, I was the one true friend you had.”","― Rachel E. Carter, Apprentice",romance,"[' darren, fantasy, magic, prince, romance, ryiah, young-adult']"
1757,"“Above his head at street level, he saw an angled aileron of a scarlet Porsche, its jaunty fin more or less at the upper edge of his window frame. A pair of very soft, clean glistening black shoes appeared, followed by impeccably creased matt charcoal pinstriped light woollen legs, followed by the beautifully cut lower hem of a jacket, its black vent revealing a scarlet silk lining, its open front revealing a flat muscular stomach under a finely-striped red and white shirt. Val’s legs followed, in powder-blue stockings and saxe-blue shoes, under the limp hem of a crêpey mustard-coloured dress, printed with blue moony flowers. The four feet advanced and retreated, retreated and advanced, the male feet insisting towards the basement stairs, the female feet resisting, parrying. Roland opened the door and went into the area, fired mostly by what always got him, pure curiosity as to what the top half looked like.”","― A.S. Byatt, Possession",romance,"[' novel, romance']"
1758,"“Terence: As my old da used to tell me, 'never trust a rich man'.",David: Good thing I'm only moderately rich.,romance,"[' humor, romance, wealth']"
1759,"“Todo lo que puedo hacer es esperar, dejar pasar los días. El tiempo no lo cura todo, esa es una mentira que se repiten los que están desesperados por olvidar, pero sí consigue poner en espera los sentimientos y las emociones. Apartas los recuerdos y los recluyes en una zona de tu mente a la que, con suerte, solo accedes en esas noches en las que te cuesta conciliar el sueño. Al final, logras vivir y seguir adelante aunque sepas que hay una parte de ti que malvive como puede. Haces balance y llegas a la conclusión de que eres más o menos feliz, y procuras no mirar atrás.”","― Victoria Vilchez, No me quieres, no te quiero",romance,"[' contemporánea, new-adult, romance']"
1760,"“His eyes move to my lips, and I know he’s thinking the same thing; I can feel it in the way the air charges between us. I can almost taste him half an inch away, can feel the way the tiny hairs on my skin lift and reach for him like plants seeking the sunlight.”","― Amie Kaufman, This Shattered World",romance,"[' amie-kaufman, books, love, meagan-spooner, quotes, romance']"
1761,“You wanna love me for the rest of your life?”,"“Baby, I’m gonna love you for the rest of my life,” Harry says, pressing a quick, careful kiss to the corner of Louis’ mouth. “I just hope that you want to be loved by me for the rest of your life.”",romance,"[' fanfiction, love, love-quotes, m-m-romance, romance']"
1762,“That’s the last time I put you in charge of the tequila when we’re making margaritas”,"― JoAnne Kenrick, When A Mullo Loves A Woman",romance,"[' gypsies, gypsy, haunted, joanne-kenrick, margarita, margaritas, mullo, mystery, paranormal, paranormal-romance, pearl-kizzy, romance, vampire, vampires, when-a-mullo-loves-a-woman']"
1763,"“I love you,” he says, still meeting Harry’s eyes, “and it took me a while to get here, but I think that maybe I’ve always loved you. But you wanna know the other thing that I know for sure? Besides the fact that I love you?”",(...),romance,"[' fanfiction, love, love-confession, m-m-romance, romance']"
1764,“Even the boy who cried wolf was right about the wolf once.”,"― Sherry Thomas, Not Quite a Husband",romance,[' romance']
1765,"“Three Denises wobbled in front of her, all of them watching her with fond concern. “You’re a sweetie. I appreciate you cheering me on from the sidelines. But I think I need to go to the bathroom now and throw up.”","― Sarah Mayberry, Her Best Friend",romance,"[' contemporary-romance, funny, humour, romance']"
1766,“—Estás loca —comentó en apenas un susurro.,—Cuéntame algo que no sepa.,romance,"[' chicklit, romance, romántica']"
1767,“The Universe is made of hands;,Hands that twist fabric and sizzle in the air.,romance,"[' breakup, harry-rowohlt, louis, love, romance, the-universe']"
1768,"“An aphrodisiac will disappear,","delusional, like permanence or wealth -",romance,[' romance']
1769,“In what world,To live?,romance,"[' hope, inspirational, life, life-lessons, love, motivational, poetry, romance, truth, wisdom']"
1770,"“It was the wildness of it that got me going: the primal lust, the sheer needs of two people in heat, quickly finding ways to express their sacred hunger to each other in animal passion.”","― Fiona Thrust, Naked and Sexual",romance,"[' arousal, desire, erotic, erotic-romance, erotica, intimacy, life, love, lust, lustful, men, men-and-women, naked, passion, passionate-love, relationships, romance, seduction, sensuality, sex, sexual-hunger, sexual-needs, sexual-passion, sexual-power, sexual-union, sexuality, women']"
1771,"“There are very few, very fuckin' few people, Kia, who get what's precious in this world. They work their asses off for pure shit and think they'd fight and die to keep it. You don't fight and die for shit. You fight and die for things that matter. You are the first woman I've met outside a life that leads you to understand that shit who gets that. And straight up, baby, you gotta know, I like that a fuckuva lot.”","― Kristen Ashley, Heaven and Hell",romance,"[' alpha-male, attraction, materiality, romance']"
1772,"“Am I your dom, little rabbit?”",“Yes.” Her red-brown brows drew together. “What’s wrong?”,romance,"[' cherise-sinclair, erotic-romance, romance, romantic']"
1773,"“Looking at him, she saw her future and felt all the ragged tears in her heart heal themselves. ""I fit,"" she whispered in marvel, stepping into him. ""I fit with you.""",He nodded and wrapped his arms around her.,romance,"[' jax-cullen, maddie-moore, romance']"
1774,"“There’s something different about him, and I don’t have to think hard to see it. Something about the way he takes over a room, the way he looks at me, like he has already identified and can disarm every one of my defense mechanisms with no effort, like he sees through them to the disaster lying beneath. And he wants it.”","― K.A. Tucker, Ten Tiny Breaths",romance,"[' admiration, kacey-cleary, romance']"
1775,"“He wants a fifteen thousand pound settlement.""","""Fifteen thousand!""",romance,"[' a-bride-most-begrudging, bride, brides, christian, christian-romance, connie, constance, constance-morrow, deeanne-gist, drew, drew-o-conner, historical, historical-romance, inspirational, inspirational-romance, romance']"
1776,"“Sometimes there’s no cure for the crazy.” Dale sighed, stroking my hair. “I think we all just have to keep loving through it. Maybe that’s the cure.”","― Emme Rollins, Dear Rockstar",romance,"[' crazy, crazy-in-love, crazy-love, crazy-people, love, lovers, lovers-sadness, loving, new-adult, new-adult-romance, obsession, romance']"
1777,“The thing I am most afraid of is love. When you say you love someone you are giving them license to hurt you.”,"― Dorothy Koomson, The Rose Petal Beach",romance,"[' fear, heartache, love, romance, vunerability']"
1778,“She hated Mr. Meanie. But she'd gotten to know him and they'd reached an understanding of sorts. Now she was to have him for supper.,"""Don't tell me you're feeling guilty?""",romance,"[' a-bride-most-begrudging, constance-connie, constance-morrow, deeanne-gist, drew, drew-o-conner, funny, romance']"
1779,“There is no cosmetic to gain a beauty like yours.”,"― Amit Kalantri, I Love You Too",romance,"[' amit-kalantri, amit-kalantri-quotes, amit-kalantri-writer, beautiful, beauty, cosmetics, flirt, flirtation, flirting, flirty, impressing-a-girl, love, love-quote, love-quotes, love-sayings, love-story, lovers, pick, pick-up-line, pick-up-lines, praise, romance, romance-novels, romantic']"
1780,“What comes from the heart will go to the heart”,― Renae Lucas-Hall,romance,"[' fiction, japan, love-story, romance, tokyo']"
1781,"“The books we love offer a sketch of a whole universe that we secretly inhabit, and in which we desire the other person to assume a role.",,romance,"[' books, compatability, imagination, inner-lives, interiority, literature, love, readership, reading, relationships, romance, the-universe, truth']"
1782,“You are the beautiful and elusive pinpoint of radiance that lit up the darkness and called me home.”,― Sara Humphreys,romance,"[' firefly, love, romance, untamed, william-and-layla']"
1783,“But you… you have no fucking clue how unbelievably beautiful and desirable you are. You’re not calculating and selfish. And you make me want to be better. --Woods”,"― Abbi Glines, Twisted Perfection",romance,"[' abbi-glines, della-sloane, romance, woods-kerington']"
1784,"“I know you can take care of yourself,"" he said, with absolute certainty. His vivid eyes probed hers. With the same underlying resolve, he lifted a hand and brushed her cheek with his fingertips. ""I just don't think... you shouldn't have to.”","― Angela N. Blount, Once Upon a Road Trip",romance,"[' chivalrous, chivalry, inspiring, romance, romance-love, romantic, sweet-romance']"
1785,"“He laced his hands behind his neck and propped his boots on the opposite arm of the sofa. If an artist were to capture this image, it would have been labeled,Smugness: A Portrait. She wanted to shake him.”","― Tessa Dare, Romancing the Duke",romance,"[' historical-romance, humor, romance']"
1786,"“Bila hidup ini memang pertarungan, kita baru tahu siapa yang menang dan kalah di akhir kehidupan. Selama kita masih bernapas, masih ada kesempatan untuk menang.”","― Francisca Todi, Mafia Espresso",romance,"[' cinta, inspirational, relationship, romance, romance-novels, romantic, romantic-comedy']"
1787,“He wasn't aware of it but when he smiled he looked like an amiable bear. When he didn't smile he didn't look amiable”,― Emma Goldrick,romance,"[' emma, funny, goldrick, harlequin-special-edition, hero, humor, romance, smile, wit, witty']"
1788,“I’m the guy who knows how you can hurt so much that your insides feel like they’re cut and bleeding.”,"― Stephanie Witter, Patch Up",romance,"[' abuse, academic, college, contemporary, contemporary-romance, new-adult, romance']"
1789,“Matt was almost completely naked. A tattered loincloth and an ugly chain with a yellow diamond were his only apparel.”,― Priya Ardis,romance,"[' action, adventure, arthurian, arthurian-collection, camelot, coming-of-age, fairy-tales, fantasy, fiction, greek-mythology, history, love, magic, merlin, mermaid, mythology, novel, paranormal, paranormal-romance, poseidon, retellings, romance, sea-creatures, sword, sword-and-sorcery, teen, time-travel, urban-fantasy, wizards, women-s-fiction, ya, ya-fantasy, ya-paranormal, ya-romance, young-adult']"
1790,"“Why do you want to keep this beauty for yourself? Why don’t you want to share it? The world is made of shared grace and harmony. Look at the sun shining, at the bees flying, the flowers blossoming. What would happen if they were ashamed like you are? No beauty would be revealed. We would live in an eternal shadow of what could exist.”","― Aileen Rose, Girl In The Woods",romance,"[' bdsm, bdsm-paranormal, romance, shapeshifters']"
1791,“Psychological and emotional wellness is an ongoing process for everyone.”,"― C. Kennedy, Ómorphi",romance,"[' abuse, abuse-recovery, abuse-survivors, glbtq, lgbtq, romance, teen, young-adult']"
1792,“Never stop believing that your dreams are eternal.”,"― Truth Devour, Unrequited",romance,"[' dreams, faith, hope, love, romance, sated, soul-mates, unrequited, wantin, wish']"
1793,"“When I was twelve, my sixth-grade English class went on a field trip to see Franco Zeffirelli’s film adaptation of Shakespeare’s Romeo and Juliet. From that moment forward I dreamed that someday I’d meet my own Juliet. I’d marry her and I would love her with the same passion and intensity as Romeo. The fact",that their marriage lasted fewer than three days before they both were dead,romance,"[' childhood-crush, compatibility, compatible, couple, crush, fantasy, intense, juliet, love, marriage, married, romance, romantic, romeo, romeo-and-juliet, school, tragedy, tragic']"
1794,"“On a ship that's made of paper, I would sail the seven seas. (Just to be with you.)”","― Scott Spencer, A Ship Made Of Paper",romance,"[' love, romance']"
1795,"“My knitting is simple"", he said again. Ï can make anything you want with it, but it will always be simple.”","― Amy Lane, The Winter Courtship Rituals of Fur-Bearing Critters",romance,"[' crawford-to-ben, romance']"
1796,“Always go after the girl. No matter what she says. Chase her.”,"― Marilyn Grey, The Life I Now Live",romance,"[' inspirational, love, romance']"
1797,"“At times like these, size really does matter,"" I point out, at I extend my ginormous umbrella over her in a way that stops any rain droplets from falling on her.",,romance,"[' comedy, romance, zack-love']"
1798,“Dream big and never give up on those dreams. Who knows where they'll take you?”,― Amy McGuire,romance,"[' aspire, dreams, inspirational-quotes, romance']"
1799,"“honestly i don't understand the rousing of romance all that well. i used to believe in this thing called fate, or destiny. a romantic romeo and juliet, monet and veronica, etc. but now i feel jaded, maybe agnostic to the idea.","but choice used to seem so unromantic, as if some mystic force was not behind the meeting of 2 beautiful individuals. but now i think choice is the greater of the two simply for this fact: by choosing someone you are saying that out of all the people in the entire world i have decided that i want you apart of my life in perpetuum, for the rest of my life, and no one else.",romance,"[' choice, fate, love, romance']"
1800,"“You are going, Jane?""",,romance,"[' classics, heartbreak, romance']"
1801,“Smile. it's the second best thing you can do with your lips.”,"― Jill Shalvis, Head Over Heels",romance,[' romance']
1802,"“If the human heart sometimes finds moments of pause as it ascends the slopes of affection, it rarely halts on the way down.”","― Honoré de Balzac, Père Goriot",romance,"[' friendship, love, romance']"
1803,"“I have seen clouds part for the sun. I have seen rainbows. I have seen flowers in the morning, covered in dew, and I have seen sunsets so brilliant with fire they made me want to weep. And I have seen Dan smile at me, his lips still wet from my kiss, and if I had to choose which sight moved me the most I would say it was that one.”","― Megan Hart, Dirty",romance,"[' contemporary, erotica-romance, romance']"
1804,"“That dog is a wolf, is he not?'",,romance,"[' love, romance, shipping']"
1805,"“Never be ruled by possessions, and never, ever make wealth more important to you than your self-respect and your dignity."" - Lady Taylor”",― Julie Garwood,romance,"[' love, prince-charming, romance']"
1806,"“This is how life works. Deciding whom to love is not an alien form of decision-making, a romantic interlude in the midst of normal life. Instead, decisions about whom to love are more intense versions of the sorts of decisions we make throughout the course of our existence, from what kind of gelato to order to what career to pursue. Living is an inherently emotional business.”",― David Brooks,romance,"[' decisions, emotions, life, love, romance']"
1807,“How about we give each other everything we can and not blame each other for what we can’t.”,"― Jill Shalvis, The Sweetest Thing",romance,[' romance']
1808,“She was like a heroine in a novel that she herself was writing the character kept protesting that she was too strong for love and yet the narrator went on describing her desire.”,"― Anna Godbersen, Envy",romance,"[' desire, heroine, love, romance']"
1809,"“It kept him alive, he was certain; even more, it kept his darkest of his demons at bay.”","― Lara Adrian, Kiss of Crimson",romance,"[' fiction, romance']"
1810,"“Love and ego can never exist together, just as the Sun and shadow cannot.”","― Banani Ray, Gautama",romance,"[' love, romance']"
1811,"“Angel clicked on a few more pictures on the screen, and Alex made small talk about the place. Then he finally walked away. He stopped just before walking out.",,romance,"[' alpha-male, moreno-brothers, romance, romance-series, sexy, suspenseful']"
1812,"“Maybe illusion and artifice—lies, even—are a necessary part of romance.”","― Jody Gehrman, Babe in Boyland",romance,"[' illusion, irony, lies, romance']"
1813,"“I don't know whether to toss you through that window or shake your hand and say 'Well done'"" Henry said in a tired voice.”","― Julia Quinn, Splendid",romance,"[' humor, romance']"
1814,"“I will find her.""","""And when you do?"" Roger asked.",romance,"[' historical-romance, romance']"
1815,"“Conn was a wickedly passionate, fiercely dominant man who loved her too much to ever really hurt her.”","― Joely Sue Burkhart, Take Me",romance,"[' adult, bdsm, erotic-romance, romance']"
1816,“Every girl should have at least one wild fling on her resumé.”,"― Donna Cummings, Summer Lovin'",romance,"[' novella, romance, romantic-comedy']"
1817,“He loves her for everything she is and is not. She’s old enough to appreciate that.”,"― Mandy Nachampassack-Maloney, Asha in Time",romance,"[' love, marriage, romance']"
1818,“She had wanted more than she could have.,"She had wanted him, and more... she had wanted him to want her.",romance,"[' historical-fiction, love-heartache, romance']"
1819,"“I think I love you, Bennett. Probably not relevant at the moment so no need to say thanks.”","― Helene Young, Shattered Sky",romance,"[' romance, romantic-suspense']"
1820,"“My name's Sean, Jem. I'm Sean.”","― J.A. Belfield, Darkness & Light",romance,"[' destiny, fate, fiction, pack, paranormal, romance, werewolves']"
1821,"“Suck on this, Edward.”","― Danielle D. Smith, Black Dog and Rebel Rose",romance,"[' angel, demon, erotic-romance, erotica, paranormal, romance, vampire']"
1822,“A kiss is only as sweet as the heart that gives it.”,― Kristy Pellegrin,romance,[' romance']
1823,"“Amy, listen to me. What I do. The choices I make. They're mine. Only mine. The consequences of those decisions—mine.","""Mine,"" he repeated when she sighed heavily. ""No one else's.""",romance,"[' romance, romantic-suspense']"
1824,"“And your green eyes are the color of the hills- the color of my home.' His voice dropped to a whisper. 'Aye, there's something about you, Lindsey Waters.”",― Cyndi Tefft,romance,"[' grim-reaper, kilt, paranormal, romance, ya']"
